AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,isDone,Activity
1559,1275,-1251,-162,-316,-279,1370,229,False,4
1879,1783,-1120,11,-406,-424,1822,300,False,4
2169,1616,-1279,163,-525,-523,1991,392,False,4
2198,1461,-1351,101,-601,-564,1964,479,False,4
1909,1297,-1121,57,-595,-583,1565,550,False,4
1621,957,-769,132,-568,-580,1033,604,False,4
1355,394,-396,250,-597,-551,465,653,False,4
1080,-2,84,258,-657,-489,83,694,False,4
693,-150,478,305,-500,-368,144,693,False,4
480,-495,1026,328,-431,-261,236,675,False,4
-143,-1069,2465,278,-357,-99,1690,632,False,4
-1121,-899,1795,186,50,15,1299,544,False,4
294,-1009,2630,-91,831,-6,1832,602,False,4
1142,-775,2844,113,1011,112,2161,686,False,4
1817,-830,2115,229,1315,197,1909,819,False,4
3227,-677,1678,72,1377,117,2699,932,False,4
4720,-201,693,-250,1244,55,3774,999,False,4
6070,-559,102,-430,1369,312,5096,1093,False,4
5349,884,-1552,-259,969,598,4639,1108,False,4
2841,3848,-1546,191,345,206,3280,975,True,4
809,966,-778,76,86,33,480,394,False,4
736,962,-650,148,79,-60,374,351,False,4
866,873,-620,237,75,-141,377,338,False,4
920,775,-591,273,58,-221,340,341,False,4
1040,667,-529,312,68,-292,343,359,False,4
1194,550,-541,341,44,-348,421,385,False,4
1325,428,-582,355,-31,-376,509,411,False,4
1311,328,-552,349,-76,-392,459,435,False,4
1350,222,-542,304,-110,-388,471,449,False,4
1428,133,-522,220,-125,-356,526,446,False,4
1438,82,-465,81,-128,-308,513,426,False,4
1391,125,-335,-67,-136,-282,436,404,False,4
1395,163,-227,-125,-120,-274,422,388,False,4
1320,169,-113,-102,-98,-279,335,373,False,4
1235,97,-23,-54,-72,-266,239,354,False,4
1051,37,48,-43,-56,-228,52,331,False,4
866,12,133,-48,-33,-169,123,300,False,4
655,22,188,-47,17,-92,318,261,False,4
566,72,216,-43,66,-36,389,226,False,4
625,144,188,0,99,16,331,201,False,4
616,178,143,68,137,80,343,195,False,4
646,184,7,122,240,137,328,216,False,4
925,134,-94,70,258,166,60,236,False,4
997,199,-84,-45,181,178,20,240,False,4
1006,389,28,-74,182,198,78,247,False,4
1089,500,104,-5,235,225,202,263,False,4
1165,580,124,98,284,233,307,286,False,4
1218,609,120,194,309,204,367,312,False,4
1241,596,94,281,318,154,379,340,False,4
1244,558,94,360,307,105,366,369,False,4
1252,511,93,432,289,64,355,399,False,4
1267,452,73,494,264,20,347,431,False,4
1308,377,40,528,228,-20,361,460,False,4
1299,284,4,519,168,-74,329,478,False,4
1279,225,2,469,95,-125,298,481,False,4
1223,189,13,402,44,-175,237,473,False,4
1162,119,39,362,34,-210,168,462,False,4
1076,102,79,342,25,-215,83,450,False,4
965,-47,35,343,23,-180,33,438,False,4
890,-135,-71,207,5,-116,97,397,False,4
824,-59,-44,40,0,-75,172,335,False,4
802,29,0,-48,9,-36,197,280,False,4
794,72,35,-83,20,18,201,241,False,4
826,125,55,-89,23,85,162,218,False,4
1014,333,97,0,25,211,71,204,False,4
1080,377,91,22,24,223,147,208,False,4
1131,431,95,28,21,215,214,210,False,4
1176,464,79,18,9,179,266,204,False,4
1136,466,82,-16,-21,117,230,187,False,4
1040,474,113,-27,-32,58,148,163,False,4
1002,421,121,-16,-27,27,93,139,False,4
953,387,121,8,-13,22,35,116,False,4
957,356,87,33,0,29,24,101,False,4
923,335,42,50,3,42,17,94,False,4
877,338,21,47,0,48,59,89,False,4
860,366,11,37,2,47,65,83,False,4
892,535,30,26,33,61,40,81,False,4
1015,814,-22,86,138,108,119,103,True,4
317,818,-590,165,375,509,57,559,False,4
550,1184,-981,116,394,483,633,574,False,4
662,968,-1102,32,226,476,609,564,False,4
486,738,-725,-105,145,514,143,560,False,4
887,734,-719,-231,199,580,357,579,False,4
1294,883,-521,-307,117,573,650,595,False,4
1408,910,-358,-212,67,649,714,613,False,4
1753,1067,-450,-200,173,710,1100,642,False,4
2155,1520,-523,-228,167,660,1688,657,False,4
1629,1861,-364,-270,-50,422,1499,626,False,4
869,1570,-78,-330,-153,132,796,578,False,4
821,1164,159,-329,-30,-81,433,530,False,4
775,863,199,-97,112,-145,176,465,False,4
719,579,56,234,193,-118,75,437,False,4
762,367,-95,415,193,-72,148,442,False,4
824,280,-236,373,164,-61,98,436,False,4
918,322,-269,212,153,-65,9,403,False,4
981,413,-158,81,153,-84,76,360,False,4
1023,475,-61,37,128,-122,129,324,False,4
995,426,-18,75,94,-152,82,298,False,4
955,368,18,146,86,-158,23,284,False,4
983,268,88,197,45,-158,22,279,False,4
928,223,177,266,53,-155,29,285,False,4
1072,-19,-232,338,127,-67,96,301,False,4
1098,-105,-631,145,44,-11,270,271,False,4
927,39,-254,-76,-7,-7,38,232,False,4
933,321,64,-189,-23,-2,11,224,False,4
953,471,71,-124,17,-5,65,204,False,4
905,378,-59,-36,63,-13,17,178,False,4
837,557,-300,-50,41,7,49,155,False,4
855,549,-219,-47,43,11,39,137,False,4
842,524,-63,-27,62,7,6,123,False,4
958,554,-15,-32,20,16,106,106,False,4
976,540,-45,-21,9,9,116,89,False,4
942,525,-82,-12,-8,-9,81,75,False,4
891,548,-143,1,-28,-16,55,66,False,4
866,534,-144,32,-33,-23,27,63,False,4
875,485,-126,65,-50,-22,8,67,False,4
870,428,-122,67,-66,-10,22,72,False,4
810,418,-73,68,-52,14,85,75,False,4
784,425,-74,83,-15,46,105,79,False,4
764,439,-88,75,9,64,114,83,False,4
788,463,-90,79,28,75,81,89,False,4
802,492,-99,93,50,84,53,98,False,4
821,514,-112,100,68,81,24,107,False,4
845,523,-127,93,80,75,1,114,False,4
856,545,-139,71,82,73,24,117,False,4
884,571,-140,49,79,63,61,116,False,4
875,586,-137,52,74,54,61,114,False,4
918,544,-167,65,61,39,80,110,False,4
950,460,-174,33,29,14,69,97,False,4
986,446,-141,-9,6,8,91,80,False,4
908,446,-145,-45,-2,6,21,73,False,4
892,439,-113,-66,-16,-4,0,72,False,4
930,434,-90,-77,-20,-19,30,74,False,4
946,419,-79,-58,-10,-34,37,72,False,4
972,386,-99,-26,3,-39,50,67,False,4
1031,362,-140,0,13,-38,101,61,False,4
1003,325,-172,8,0,-46,68,58,False,4
945,302,-125,17,-25,-41,46,57,True,4
469,-377,-972,-228,613,357,143,435,False,4
711,265,-954,-356,634,519,218,526,False,4
1184,838,-1174,-254,514,604,866,587,False,4
1524,984,-1417,-155,543,639,1301,640,False,4
2096,972,-1559,-181,592,662,1787,693,False,4
2256,827,-1228,-269,567,672,1698,738,False,4
2513,707,-812,-338,620,718,1733,792,False,4
2748,853,-378,-515,667,687,1902,851,False,4
2725,1415,100,-632,415,556,2072,868,False,4
1914,1517,316,-501,254,316,1462,823,False,4
1407,1322,174,-217,129,126,938,715,False,4
1237,898,45,-21,43,68,529,588,False,4
1052,563,42,42,-22,38,193,483,False,4
894,225,7,1,-49,15,78,396,False,4
892,-3,35,-148,-99,12,107,352,False,4
880,80,97,-247,-72,54,111,334,False,4
1012,199,29,-255,-16,109,31,323,False,4
975,359,75,-308,-41,67,41,321,False,4
950,444,151,-323,-54,-29,59,323,False,4
902,460,227,-204,-21,-124,37,306,False,4
960,152,99,-43,36,-188,23,284,False,4
1016,-140,-6,64,55,-147,25,261,False,4
1068,-165,-26,97,12,-70,80,232,False,4
1029,-82,-39,57,-12,-62,32,203,False,4
998,-41,-11,-12,-10,-65,1,175,False,4
983,34,-7,-51,1,-69,16,157,False,4
993,40,-14,-60,16,-68,6,144,False,4
1038,22,-39,-63,13,-59,38,133,False,4
1042,1,-40,-76,-9,-65,42,126,False,4
1034,35,63,-84,-32,-40,36,115,False,4
910,77,64,-71,-14,-15,84,107,False,4
1002,80,11,-60,4,0,5,97,False,4
987,19,-21,-74,3,6,12,93,False,4
1012,31,-11,-102,-17,24,12,95,False,4
1038,92,53,-130,-24,25,43,103,False,4
1043,144,70,-137,-3,26,55,110,False,4
1042,137,-15,-120,28,21,51,113,False,4
1022,29,-219,-127,49,5,45,117,False,4
1002,-85,-287,-134,49,-14,45,122,False,4
1002,-135,-231,-143,22,-12,37,127,False,4
1026,-99,-104,-163,-24,-5,35,134,False,4
1047,-28,-14,-189,-76,6,47,148,False,4
1042,20,51,-250,-98,5,43,172,False,4
1035,62,138,-293,-102,-3,45,199,False,4
979,117,189,-282,-82,11,3,218,False,4
917,192,190,-225,-47,45,44,221,False,4
920,194,131,-174,-11,56,50,213,False,4
963,188,68,-163,13,55,16,205,False,4
1000,192,20,-184,23,45,18,202,False,4
1009,207,19,-216,14,23,30,205,False,4
969,198,30,-220,1,1,10,208,False,4
950,149,38,-209,-4,9,37,208,False,4
948,180,42,-178,6,31,34,202,False,4
953,240,17,-134,31,55,17,191,False,4
1000,267,-21,-100,54,65,35,179,False,4
1019,298,-54,-72,61,59,63,165,False,4
1035,314,-72,-48,39,35,83,146,False,4
1046,257,-80,-41,2,-3,52,125,True,4
-215,-58,2123,151,-85,-141,1134,523,False,4
-112,-364,2583,257,186,-180,1610,491,False,4
49,-846,3473,386,478,-205,2574,522,False,4
251,-520,3311,335,1743,49,2360,773,False,4
2778,-1280,3448,419,1743,160,3609,978,False,4
4319,-1755,1270,-409,1743,-15,3831,1140,False,4
2967,-502,202,-589,1262,216,2015,1194,False,4
885,876,-1745,-555,701,255,1143,1141,False,4
482,2500,-1949,649,-68,369,2206,1062,False,4
-147,-784,-1230,74,-481,-149,466,951,False,4
-570,-298,125,-87,-352,-260,344,850,False,4
-82,-507,-514,52,9,-117,273,706,False,4
-65,115,-607,39,-87,-58,378,587,False,4
299,-96,-14,-113,-407,-149,685,498,False,4
125,-18,134,-30,-396,-148,815,483,False,4
-53,-175,115,-21,-306,-197,783,459,False,4
-239,-357,53,-86,-175,-163,567,418,False,4
-387,-200,111,-119,-74,-8,550,362,False,4
-548,-41,28,-45,59,49,449,307,False,4
-339,-162,-270,62,308,92,537,311,False,4
-97,-192,-706,38,450,257,261,353,False,4
157,36,-1189,-114,596,316,199,419,False,4
841,278,-1532,-199,616,363,769,483,False,4
931,787,-1332,-37,460,461,805,517,False,4
1126,684,-1406,86,565,423,926,556,False,4
1362,418,-1359,118,575,380,968,584,False,4
1795,183,-1288,134,665,425,1216,627,False,4
2230,51,-1304,11,772,479,1583,683,False,4
2702,137,-1388,-191,735,574,2040,737,False,4
2527,501,-1281,-438,626,656,1877,791,False,4
2274,940,-842,-636,449,574,1600,826,False,4
1602,1178,-364,-738,328,360,1021,837,False,4
1477,1004,-235,-629,204,173,801,806,False,4
1380,798,-287,-296,183,136,619,720,False,4
1129,632,-236,-66,102,115,315,609,False,4
992,537,-252,43,30,104,155,510,False,4
901,515,-245,73,18,92,66,432,False,4
899,490,-242,57,36,70,52,365,False,4
978,456,-308,25,50,42,122,305,False,4
995,362,-340,-3,48,6,112,254,False,4
1007,237,-350,-7,47,-26,92,214,False,4
1012,63,-308,-14,30,-50,59,183,False,4
1007,-16,-274,-35,18,-54,43,159,False,4
1017,58,-226,-61,0,-71,43,146,False,4
1049,152,-188,-54,0,-113,76,142,False,4
1125,40,-185,-12,-14,-170,140,147,False,4
1165,-67,-133,50,-42,-169,174,154,False,4
1212,-96,-112,97,-89,-166,220,165,False,4
1155,-129,-69,93,-111,-178,164,178,False,4
1155,-134,-3,73,-125,-173,162,187,False,4
1153,-137,8,41,-107,-174,161,191,False,4
1116,-109,58,11,-104,-174,122,193,False,4
1135,-64,95,16,-67,-153,140,188,False,4
1071,-90,71,12,-47,-144,77,181,False,4
942,-55,121,19,-40,-115,48,169,False,4
863,14,118,43,-6,-88,128,155,False,4
854,18,107,72,20,-76,139,145,False,4
891,15,60,99,57,-51,122,141,True,4
2450,701,-742,-209,-936,-734,1654,1029,False,4
1987,95,-1321,-79,-889,-814,1387,1064,False,4
1674,42,-612,125,-965,-599,782,1080,False,4
1153,106,-122,-89,-990,-568,164,1093,False,4
877,213,332,-107,-892,-582,38,1088,False,4
581,90,516,-23,-795,-618,217,1072,False,4
313,-132,485,86,-696,-554,407,1036,False,4
84,-319,558,67,-633,-383,351,977,False,4
-148,-545,1032,-24,-746,-359,176,947,False,4
-645,-659,1447,3,-628,-354,715,902,False,4
-855,-802,1553,87,-449,-223,945,823,False,4
-795,-850,1487,38,-292,-86,888,719,False,4
-566,-539,1596,-2,-179,6,777,611,False,4
-303,-275,1809,68,-84,24,854,511,False,4
-302,-190,2091,217,95,-14,1121,456,False,4
-520,-262,2564,271,627,-96,1629,502,False,4
39,-656,2961,322,1491,-35,2033,707,False,4
1873,-1525,3073,112,1743,317,2908,920,False,4
4856,-1043,1020,-716,1743,212,4070,1115,False,4
4334,1232,1190,-552,1743,501,3660,1271,False,4
2021,3258,-2032,-251,1628,391,3339,1355,False,4
1141,1487,-3626,765,-150,95,3081,1241,False,4
205,-498,-465,-100,-747,-251,288,1152,False,4
-668,-372,-126,4,-264,-138,225,981,False,4
-104,142,-797,4,-59,-80,183,804,False,4
124,424,-1066,-64,-313,-228,153,722,False,4
229,147,-788,-180,-438,-320,166,691,False,4
320,-8,-501,-141,-534,-293,405,678,False,4
221,14,-348,-24,-578,-248,587,668,False,4
62,18,-248,-4,-521,-233,743,648,False,4
32,-49,-69,-75,-466,-253,909,626,False,4
-150,-164,-69,-141,-410,-280,767,604,False,4
-379,-153,-8,-163,-297,-193,591,561,False,4
-475,-86,79,-156,-219,-96,510,505,False,4
-614,-113,213,-178,-152,-67,340,453,False,4
-947,-72,407,-154,-107,-52,33,401,False,4
-879,-149,426,-74,130,-10,11,350,False,4
-810,-301,362,2,291,126,63,344,False,4
-900,-232,41,-45,516,324,69,397,False,4
-368,71,-739,-171,768,479,171,502,False,4
392,365,-1201,-248,744,490,315,586,False,4
5,711,-1322,28,569,435,501,612,False,4
288,384,-1636,281,539,364,704,631,False,4
984,617,-1484,46,540,538,884,680,False,4
1155,532,-1451,27,669,568,929,720,False,4
1504,578,-1433,-163,861,611,1156,789,False,4
2032,880,-1431,-274,754,602,1636,832,False,4
1819,1105,-1042,-473,199,517,1369,811,False,4
1107,1066,-637,-644,39,346,663,795,False,4
745,906,-228,-620,70,137,194,763,False,4
885,719,-295,-283,131,87,177,675,False,4
921,642,-405,-50,85,28,193,561,False,4
990,569,-415,77,50,-29,214,468,False,4
1074,500,-360,112,45,-79,238,403,False,4
1131,450,-382,70,71,-135,275,355,False,4
1133,448,-353,34,97,-177,268,325,False,4
1102,485,-266,73,110,-238,233,314,False,4
1093,423,-196,160,134,-274,325,320,True,4
-215,-431,1876,-73,780,-73,936,697,False,4
568,-496,2356,-85,1126,-55,1473,784,False,4
975,-247,2100,-3,1316,122,1328,891,False,4
1741,-202,2067,63,1544,144,1710,1023,False,4
2443,-65,1712,-16,1542,121,1983,1127,False,4
3846,-107,1452,-253,1385,-56,3112,1184,False,4
4892,-529,1609,-712,1249,-126,4176,1235,False,4
5233,203,-827,-882,761,198,4301,1224,False,4
3564,2364,-1710,368,198,421,3605,1098,False,4
3461,539,-2276,137,-270,-185,3177,949,False,4
2700,10,-1284,-198,-538,-435,1989,903,False,4
2505,809,-1217,128,-583,-209,1900,849,False,4
2854,863,-1208,141,-732,-278,2217,838,False,4
3231,845,-825,-40,-1016,-417,2440,890,False,4
2789,882,-500,15,-1100,-474,1967,951,False,4
2271,566,-567,88,-1027,-517,1408,991,False,4
1841,264,-434,88,-1037,-552,909,1029,False,4
1429,87,-237,129,-1086,-570,451,1069,False,4
1052,-12,5,230,-1080,-522,52,1100,False,4
805,-46,300,237,-1066,-466,139,1117,False,4
465,-129,583,231,-930,-355,243,1098,False,4
178,-249,895,190,-941,-320,54,1080,False,4
-90,-410,1072,187,-890,-291,151,1055,False,4
-295,-386,1116,65,-642,-229,217,981,False,4
-96,-385,1199,45,-548,-219,262,903,False,4
-458,-376,1564,78,-414,-157,672,812,False,4
-486,-329,1456,112,-212,-82,569,700,False,4
-61,-248,1507,71,-76,-85,528,587,False,4
0,-191,1859,121,14,-148,868,507,False,4
-205,-341,2242,258,269,-129,1277,485,False,4
-510,-677,2032,333,633,-179,1201,535,False,4
-21,-853,2728,302,1665,-46,1858,766,False,4
1779,-1252,2584,194,1743,157,2377,965,False,4
4512,-1458,1238,-281,1743,202,3900,1127,False,4
3200,-124,-107,-890,1417,70,2204,1237,False,4
2190,2063,-2041,-723,684,194,2635,1192,False,4
191,3159,-2015,476,-85,484,2751,1090,False,4
336,358,-1295,490,-696,-20,384,1042,False,4
-275,-220,86,106,-638,-33,637,963,False,4
-327,-79,-356,-83,-235,-81,510,823,False,4
-194,160,-576,-114,-92,-122,371,696,False,4
-7,133,-609,-202,-135,-236,376,624,False,4
207,86,-354,-248,-234,-278,581,587,False,4
181,74,-139,-54,-276,-232,760,542,False,4
109,-138,-127,15,-257,-240,783,504,False,4
24,-261,-120,-89,-179,-232,711,464,False,4
-150,-200,-5,-182,-141,-149,749,426,False,4
-314,-24,31,-207,-65,-49,683,385,False,4
-449,24,49,-121,-4,-13,547,332,False,4
-587,-45,-113,-68,80,33,400,288,False,4
-363,-42,-252,10,201,198,556,286,False,4
-13,40,-473,-83,386,300,525,328,False,4
88,473,-664,-277,575,301,180,403,False,4
549,712,-699,-425,775,321,138,511,False,4
1201,1079,-809,-563,782,405,805,617,False,4
1893,1731,-1169,-279,782,690,1818,710,False,4
1869,1275,-1491,82,529,642,1709,735,False,4
2117,927,-1298,-40,473,614,1650,743,False,4
2609,984,-1204,-193,464,761,2037,776,False,4
2609,1426,-1018,-497,310,813,1462,821,True,4
1985,1103,-642,68,-63,-236,1359,122,False,4
2552,1575,-701,37,-290,-443,2079,203,False,4
2048,870,-528,182,-730,-722,1286,600,False,4
1485,557,-120,169,-682,-716,590,681,False,4
1292,169,209,258,-715,-728,319,755,False,4
965,-106,501,291,-606,-670,92,794,False,4
530,-364,671,293,-452,-536,70,787,False,4
217,-515,451,195,-400,-437,281,754,False,4
-141,-506,145,138,-318,-312,455,696,False,4
-299,-418,-156,73,-212,-166,462,612,False,4
-360,-290,-335,-61,-94,-83,429,518,False,4
-247,-110,-357,-137,-56,-16,552,444,False,4
-297,-3,-337,-133,-19,37,550,383,False,4
-353,2,-250,-126,24,58,567,334,False,4
-446,41,-240,-117,86,84,491,300,False,4
-526,89,-313,-122,152,98,381,284,False,4
-556,111,-331,-131,200,97,343,279,False,4
-487,172,-364,-110,258,122,368,284,False,4
-424,226,-460,-106,336,146,334,303,False,4
-264,183,-457,-148,400,145,441,332,False,4
-211,11,-324,-182,428,142,613,363,False,4
-113,-181,-182,-169,492,182,719,401,False,4
38,-308,-58,-129,556,298,684,449,False,4
387,-258,-15,-57,685,437,534,522,False,4
954,-111,-190,10,863,527,20,620,False,4
1751,140,-858,-106,671,403,954,653,False,4
1728,354,-814,-315,265,339,942,629,False,4
1777,302,-439,-391,147,363,855,614,False,4
1980,436,-173,-251,211,499,1034,610,False,4
2283,444,-252,-172,274,556,1339,617,False,4
2486,623,-284,-211,271,565,1578,626,False,4
2085,1038,-274,-244,218,490,1345,618,False,4
1572,1499,-437,-211,163,295,1215,574,False,4
1324,1461,-665,-198,79,18,1080,502,False,4
1326,1217,-590,-113,-42,-177,894,444,False,4
1403,1230,-692,104,-121,-209,990,407,False,4
1619,1657,-1139,148,-271,-299,1581,412,False,4
2200,2141,-1333,135,-513,-507,2346,476,False,4
2406,2116,-1270,86,-696,-718,2446,581,False,4
2081,1789,-1226,52,-660,-748,2005,664,False,4
1689,1309,-1059,33,-623,-775,1384,730,False,4
1516,661,-563,182,-623,-781,747,787,False,4
1254,67,77,300,-635,-699,258,828,False,4
998,-368,641,457,-400,-465,241,815,False,4
589,-1107,2472,415,-211,-217,1771,754,False,4
3,-2148,4856,489,-792,-126,4309,791,False,4
-70,-478,2915,-108,981,-37,1954,830,False,4
1491,-477,3150,77,1262,-4,2517,917,False,4
2291,-608,2083,198,1234,157,2155,985,False,4
3844,-323,1283,42,1443,63,3065,1077,False,4
6478,-597,63,-562,1382,-22,5505,1160,False,4
5757,1440,-2745,-491,917,474,5538,1156,False,4
2670,3631,-3179,139,19,200,4515,974,False,4
2574,125,-3108,89,-391,-402,3037,892,False,4
1778,-213,-2772,-201,-442,-226,2300,821,False,4
2180,856,-2561,-215,-606,-256,2470,795,False,4
2781,1603,-2405,-84,-847,-377,3010,822,False,4
3173,1636,-2171,-22,-1036,-476,3106,885,True,4
1917,1895,-1088,-44,-220,-390,1906,199,False,4
2312,2069,-1136,138,-426,-632,2304,314,False,4
2085,1766,-1056,25,-555,-794,1929,445,False,4
1227,1738,-804,-21,-549,-873,1274,562,False,4
1034,1275,-772,116,-401,-898,814,648,False,4
1016,504,-532,220,-390,-873,252,714,False,4
938,-91,-262,211,-398,-754,21,747,False,4
714,-345,52,90,-390,-615,205,744,False,4
354,-356,396,3,-259,-447,360,698,False,4
252,-595,848,18,-79,-346,66,630,False,4
-132,-990,1687,141,155,-187,960,560,False,4
188,-902,1746,178,337,-43,974,524,False,4
647,-1026,2365,96,1062,34,1657,632,False,4
1506,-1234,3257,213,1182,272,2794,752,False,4
2514,-661,2987,303,1587,278,2959,929,False,4
5388,-541,1736,-91,1743,2,4686,1092,False,4
4268,-583,1642,-670,1404,-43,3609,1185,False,4
6116,641,-901,-319,935,700,5215,1190,False,4
2704,3259,-2139,35,251,198,3744,1016,False,4
2854,-208,-2320,107,-254,-295,2683,893,False,4
1748,-661,-1676,-132,-279,-138,1510,782,False,4
1893,453,-1530,-139,-291,-133,1475,695,False,4
2125,840,-1655,-133,-424,-250,1821,658,False,4
2630,1091,-1510,-76,-661,-339,2222,675,False,4
2862,1154,-1457,-51,-849,-422,2412,730,False,4
2946,1220,-1325,-126,-955,-537,2452,804,False,4
2776,1203,-1093,-129,-982,-642,2216,879,False,4
2512,997,-968,-86,-982,-708,1870,946,False,4
2251,618,-562,-18,-1024,-742,1400,1009,False,4
1870,238,-124,77,-1099,-762,889,1075,False,4
1308,-211,7,172,-1017,-694,324,1109,False,4
1068,-372,286,244,-1005,-566,166,1122,False,4
824,-419,641,236,-869,-410,124,1096,False,4
565,-652,1054,165,-897,-315,362,1069,False,4
-195,-698,1673,108,-802,-175,823,1021,False,4
-642,-544,1531,85,-552,-68,747,929,False,4
-446,-286,1428,56,-191,2,523,783,False,4
-107,-36,1418,38,-75,23,422,644,False,4
-198,48,1761,124,24,-47,772,542,False,4
